id,topics
25297562,"[(0, 0.86881006), (2, 0.12202999)]"
25298545,"[(1, 0.9840826)]"
25312675,"[(1, 0.68544716), (5, 0.15352297), (6, 0.14576001)]"
26013910,"[(0, 0.041721523), (1, 0.04169055), (2, 0.04167963), (3, 0.04169996), (4, 0.041699104), (5, 0.0416668), (6, 0.7081481), (7, 0.04169433)]"
25315522,"[(2, 0.1455161), (3, 0.33002466), (5, 0.18285154), (7, 0.3309546)]"
25326620,"[(1, 0.83594483), (3, 0.14659226)]"
25326815,"[(1, 0.98248744)]"
26033130,"[(2, 0.14712739), (3, 0.7017954), (4, 0.14273274)]"
26040358,"[(2, 0.60289204), (5, 0.26512262), (7, 0.12189385)]"
26052616,"[(0, 0.91174173), (2, 0.05696802)]"
26055275,"[(1, 0.7514247), (5, 0.098068476), (6, 0.13773629)]"
26057345,"[(0, 0.36824283), (4, 0.3476713), (5, 0.20638691), (7, 0.062059276)]"
25331542,"[(2, 0.06343644), (3, 0.8564998), (4, 0.07124424)]"
25345099,"[(1, 0.98135513)]"
25357165,"[(0, 0.85909647), (7, 0.13316235)]"
25369081,"[(1, 0.68853337), (5, 0.13360219), (6, 0.13777804), (7, 0.029658519)]"
25369421,"[(1, 0.84514874), (6, 0.13921359)]"
25369697,"[(1, 0.9805179)]"
26065188,"[(1, 0.7803873), (5, 0.20254007)]"
26086268,"[(2, 0.63805443), (3, 0.25840896), (4, 0.08897442)]"
26091331,"[(0, 0.08463997), (3, 0.90672624)]"
26092209,"[(1, 0.9837838)]"
26108629,"[(1, 0.8647247), (6, 0.11380445)]"
26120075,"[(0, 0.14144008), (1, 0.12638254), (3, 0.46342584), (5, 0.26025885)]"
25382734,"[(2, 0.39156285), (3, 0.5990441)]"
25383052,"[(0, 0.1382555), (2, 0.37961692), (3, 0.20571558), (5, 0.1318083), (7, 0.13978504)]"
26172480,"[(0, 0.041720435), (1, 0.04169056), (2, 0.041679624), (3, 0.041700028), (4, 0.041699268), (5, 0.0416668), (6, 0.70814896), (7, 0.041694343)]"
25388236,"[(2, 0.15584277), (3, 0.7470094), (5, 0.08807454)]"
25389901,"[(0, 0.12527274), (2, 0.59015685), (3, 0.12774123), (5, 0.15032433)]"
25395102,"[(4, 0.9909695)]"
25395808,"[(4, 0.99077857)]"
25396136,"[(4, 0.99087435)]"
26178812,"[(1, 0.8164162), (6, 0.16526668)]"
26204778,"[(1, 0.10260375), (2, 0.3181542), (3, 0.27565873), (5, 0.25882247), (6, 0.039394934)]"
25396371,"[(4, 0.9906804)]"
25397763,"[(0, 0.1162303), (1, 0.6737087), (5, 0.15586041), (6, 0.042822305)]"
26206304,"[(0, 0.041729543), (1, 0.041690584), (2, 0.04167964), (3, 0.04170003), (4, 0.041699145), (5, 0.041666795), (6, 0.70813984), (7, 0.04169436)]"
26248857,"[(0, 0.26464862), (1, 0.030218236), (4, 0.24123104), (7, 0.45684895)]"
25414201,"[(3, 0.5681241), (5, 0.40764716)]"
25415156,"[(1, 0.83433414), (6, 0.14969118)]"
26269817,"[(2, 0.30623373), (3, 0.29671064), (6, 0.20105612), (7, 0.16961962)]"
25458380,"[(3, 0.9017002), (7, 0.08411897)]"
26270602,"[(1, 0.6885098), (5, 0.13364571), (6, 0.13775793), (7, 0.02965865)]"
26306661,"[(2, 0.98831946)]"
26336917,"[(2, 0.7526329), (4, 0.2323307)]"
25462114,"[(2, 0.586892), (3, 0.07511669), (5, 0.32375604)]"
26339244,"[(0, 0.32524243), (3, 0.65597594)]"
25489783,"[(0, 0.31212258), (2, 0.23380262), (3, 0.27724755), (7, 0.16967116)]"
25536795,"[(1, 0.9821179)]"
25537571,"[(1, 0.9502847), (6, 0.033034664)]"
25537691,"[(4, 0.99077827)]"
25537980,"[(4, 0.99077827)]"
26342079,"[(2, 0.30144686), (4, 0.104822986), (5, 0.45023143), (6, 0.018496796), (7, 0.120419316)]"
25552808,"[(0, 0.62508786), (3, 0.19361675), (5, 0.14833598)]"
25573512,"[(0, 0.010427301), (1, 0.36036313), (2, 0.01042324), (3, 0.010425677), (4, 0.01044036), (5, 0.17664427), (6, 0.4108563), (7, 0.010419721)]"
25593085,"[(0, 0.46550208), (1, 0.52294147)]"
26356547,"[(0, 0.04171947), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.041699074), (5, 0.0416668), (6, 0.70815027), (7, 0.041694306)]"
26370243,"[(1, 0.9828287)]"
26375719,"[(3, 0.9150633), (4, 0.07405688)]"
25596759,"[(0, 0.16257556), (3, 0.8207312)]"
25609651,"[(0, 0.04169065), (1, 0.04167472), (2, 0.04169074), (3, 0.38631076), (4, 0.3635682), (5, 0.04171555), (6, 0.04167472), (7, 0.04167472)]"
25609700,"[(0, 0.015641635), (1, 0.015656795), (2, 0.8904992), (3, 0.015642334), (4, 0.01565072), (5, 0.01564326), (6, 0.0156259), (7, 0.015640184)]"
25610398,"[(0, 0.025011675), (1, 0.025001576), (2, 0.025017565), (3, 0.8249352), (4, 0.025017753), (5, 0.025004387), (6, 0.025000528), (7, 0.02501137)]"
25650452,"[(1, 0.7628172), (6, 0.22050147)]"
26400758,"[(0, 0.7432894), (5, 0.1112609), (7, 0.13919021)]"
26401248,"[(0, 0.859093), (7, 0.13316579)]"
25715527,"[(2, 0.38238722), (3, 0.28363132), (5, 0.12293625), (7, 0.20241195)]"
25739053,"[(2, 0.90281576), (3, 0.0788736)]"
25740597,"[(2, 0.6227952), (3, 0.34593207)]"
26428780,"[(0, 0.63769966), (2, 0.1394165), (3, 0.19881272)]"
26458445,"[(1, 0.108652495), (3, 0.11044415), (5, 0.45182046), (6, 0.21090923), (7, 0.11169669)]"
26458845,"[(1, 0.42662892), (2, 0.09216078), (3, 0.19069396), (4, 0.0949218), (6, 0.061202858), (7, 0.13021658)]"
26475990,"[(1, 0.6104634), (5, 0.27924752), (6, 0.098486796)]"
26476112,"[(1, 0.70017874), (5, 0.13569976), (6, 0.15052192)]"
26487387,"[(0, 0.9416105)]"
26488070,"[(0, 0.0156544), (1, 0.015648825), (2, 0.015655344), (3, 0.015639763), (4, 0.015649468), (5, 0.015665438), (6, 0.015640698), (7, 0.89044607)]"
26554607,"[(0, 0.1064056), (1, 0.012511806), (2, 0.012527077), (3, 0.6122549), (4, 0.2187549), (5, 0.012527571), (6, 0.012510994), (7, 0.012507128)]"
25755739,"[(0, 0.09069155), (2, 0.2852689), (3, 0.6079849)]"
25770586,"[(0, 0.3192382), (3, 0.47517884), (7, 0.19030534)]"
25779833,"[(2, 0.90904653), (3, 0.0734927)]"
25781480,"[(2, 0.30807945), (3, 0.66982436)]"
25784628,"[(3, 0.9582802)]"
25785119,"[(2, 0.3965449), (3, 0.58780336)]"
25785503,"[(0, 0.013897929), (1, 0.9026443), (2, 0.013912457), (3, 0.013937911), (4, 0.013902408), (5, 0.013914669), (6, 0.013900079), (7, 0.013890255)]"
26562682,"[(5, 0.93752325), (7, 0.05232743)]"
25790587,"[(2, 0.6155739), (4, 0.16551924), (5, 0.1299792), (6, 0.06889573)]"
25798158,"[(1, 0.75141776), (5, 0.09808304), (6, 0.1377287)]"
25798585,"[(1, 0.9262555), (6, 0.055419628)]"
25798874,"[(1, 0.86767876), (6, 0.117597885)]"
26573719,"[(1, 0.97079515)]"
26575930,"[(1, 0.7587776), (5, 0.16355366), (6, 0.05450262)]"
26576117,"[(1, 0.8222599), (3, 0.16208355)]"
26611570,"[(1, 0.9717339)]"
26634086,"[(1, 0.036768664), (4, 0.0862567), (5, 0.8680288)]"
25801855,"[(4, 0.99077874)]"
25802455,"[(0, 0.57118654), (3, 0.4134904)]"
26640270,"[(2, 0.98904777)]"
26646743,"[(2, 0.36942708), (3, 0.3551374), (5, 0.119611986), (6, 0.14687996)]"
25812645,"[(2, 0.4615936), (3, 0.4977856), (6, 0.027579302)]"
25814131,"[(1, 0.80959415), (6, 0.17538357)]"
25814703,"[(2, 0.7450982), (4, 0.09077355), (7, 0.14515823)]"
26664302,"[(6, 0.9886318)]"
26664446,"[(1, 0.44901997), (3, 0.18041031), (4, 0.35566992)]"
26664808,"[(1, 0.61046135), (5, 0.2792248), (6, 0.09851148)]"
26664910,"[(6, 0.98435724)]"
25814986,"[(2, 0.09713094), (3, 0.89285636)]"
25833869,"[(0, 0.36828083), (4, 0.3476551), (5, 0.20637374), (7, 0.06205067)]"
26665063,"[(0, 0.012517868), (1, 0.012540517), (2, 0.012510908), (3, 0.012533031), (4, 0.012500947), (5, 0.012527146), (6, 0.912361), (7, 0.012508591)]"
26670638,"[(0, 0.46265897), (4, 0.30363208), (6, 0.04825968), (7, 0.18301784)]"
25849974,"[(0, 0.11313688), (2, 0.28205934), (3, 0.59470713)]"
25852059,"[(6, 0.9886318)]"
25855519,"[(1, 0.8302961), (6, 0.14825578)]"
25856585,"[(1, 0.6104571), (5, 0.27925172), (6, 0.0984888)]"
25857085,"[(1, 0.8761663), (6, 0.10108503)]"
25880732,"[(0, 0.04171967), (1, 0.04169054), (2, 0.04167962), (3, 0.041699942), (4, 0.041699078), (5, 0.041666795), (6, 0.70815), (7, 0.04169431)]"
25888892,"[(0, 0.97497594)]"
26670761,"[(0, 0.46265548), (4, 0.3036338), (6, 0.048259843), (7, 0.1830194)]"
25893959,"[(2, 0.34467974), (3, 0.4872794), (5, 0.101004496), (7, 0.061471183)]"
25895351,"[(1, 0.87470806), (6, 0.10551506)]"
25905396,"[(1, 0.841345), (3, 0.07600374), (6, 0.06739216)]"
25905823,"[(0, 0.03524089), (1, 0.82395995), (6, 0.12875937)]"
25914031,"[(1, 0.78746754), (6, 0.19780724)]"
25919163,"[(0, 0.0720382), (1, 0.78469306), (2, 0.08252747), (6, 0.048524685)]"
26693421,"[(1, 0.97173613)]"
26701080,"[(1, 0.96756226)]"
26706427,"[(1, 0.93187606), (6, 0.048364364)]"
26708135,"[(1, 0.4490159), (3, 0.18044223), (4, 0.35564214)]"
26719226,"[(2, 0.9890479)]"
26721018,"[(1, 0.15904197), (2, 0.36009616), (3, 0.19711505), (4, 0.2637183)]"
26728906,"[(1, 0.879051), (6, 0.102162436)]"
26729657,"[(1, 0.85465825), (6, 0.12505606)]"
26731793,"[(1, 0.8411632), (6, 0.13676874)]"
26752777,"[(4, 0.98862326)]"
25919364,"[(2, 0.7185444), (4, 0.103954725), (7, 0.15431802)]"
25922562,"[(0, 0.9416114)]"
25923064,"[(0, 0.8625525), (6, 0.09991995)]"
26787541,"[(0, 0.1885166), (3, 0.4753467), (5, 0.3222269)]"
25950368,"[(0, 0.49746802), (3, 0.274348), (4, 0.19837865)]"
26789926,"[(1, 0.86680347), (6, 0.11847321)]"
26829067,"[(1, 0.9831643)]"
26877972,"[(0, 0.3755008), (2, 0.11303528), (4, 0.06411978), (5, 0.28809), (6, 0.07861198), (7, 0.075425416)]"
26881443,"[(2, 0.9879986)]"
25951189,"[(0, 0.08302513), (3, 0.48095688), (4, 0.10319929), (5, 0.21116987), (6, 0.11612645)]"
25953153,"[(0, 0.37073073), (1, 0.031502888), (3, 0.09445071), (5, 0.18516488), (7, 0.3142365)]"
25963543,"[(1, 0.8620408), (6, 0.115188345)]"
25964365,"[(0, 0.14795582), (1, 0.7587524), (6, 0.08380936)]"
25982081,"[(1, 0.60071653), (5, 0.35753983)]"
25982256,"[(1, 0.9813714)]"
27098445,"[(0, 0.041719604), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.04169908), (5, 0.0416668), (6, 0.7081501), (7, 0.041694313)]"
27099784,"[(0, 0.041719567), (1, 0.041690543), (2, 0.04167963), (3, 0.041699942), (4, 0.041699078), (5, 0.041666802), (6, 0.70815015), (7, 0.041694313)]"
27123841,"[(1, 0.8191131), (6, 0.16300404)]"
27124081,"[(0, 0.012517868), (1, 0.012541484), (2, 0.012510908), (3, 0.012533033), (4, 0.012500947), (5, 0.012527146), (6, 0.9123601), (7, 0.012508591)]"
27148111,"[(2, 0.3972193), (3, 0.5669942)]"
27156387,"[(1, 0.119602814), (5, 0.8690152)]"
26891194,"[(1, 0.8668151), (6, 0.11846161)]"
26900171,"[(1, 0.87616116), (6, 0.10109058)]"
26900443,"[(1, 0.8668208), (6, 0.11845594)]"
26900554,"[(1, 0.8783444), (5, 0.1095289)]"
26940736,"[(0, 0.1425957), (3, 0.61228186), (5, 0.22425728)]"
27173718,"[(0, 0.14227092), (3, 0.8334883)]"
27179726,"[(0, 0.04172163), (1, 0.04169055), (2, 0.04167963), (3, 0.041699953), (4, 0.04169909), (5, 0.0416668), (6, 0.708148), (7, 0.04169432)]"
27235125,"[(1, 0.844008), (6, 0.1403456)]"
27235654,"[(1, 0.20774491), (2, 0.56444377), (4, 0.20278104)]"
27246664,"[(1, 0.050838042), (2, 0.9355057)]"
26966591,"[(1, 0.084167145), (2, 0.1274542), (3, 0.3074151), (4, 0.111593716), (5, 0.36214402)]"
26999349,"[(3, 0.28352633), (4, 0.5004752), (6, 0.12982184), (7, 0.07689936)]"
27266393,"[(0, 0.56454915), (2, 0.30759284), (4, 0.11686981)]"
27292506,"[(1, 0.9734418)]"
27322297,"[(2, 0.12108609), (3, 0.69682854), (4, 0.12846519), (6, 0.043991294)]"
26999645,"[(3, 0.28352842), (4, 0.5004709), (6, 0.12982102), (7, 0.076902464)]"
26999853,"[(3, 0.28352463), (4, 0.5004781), (6, 0.12982248), (7, 0.076897584)]"
27322876,"[(0, 0.15396188), (1, 0.02262826), (2, 0.07661633), (3, 0.52500355), (5, 0.2169733)]"
27000445,"[(0, 0.37177294), (2, 0.41164285), (5, 0.1950005)]"
27342374,"[(0, 0.041719366), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.041699074), (5, 0.0416668), (6, 0.7081503), (7, 0.041694306)]"
27352135,"[(1, 0.051623117), (5, 0.93779665)]"
27360383,"[(1, 0.97862375)]"
27373927,"[(5, 0.99058086)]"
27004187,"[(3, 0.28352812), (4, 0.50047123), (6, 0.12982103), (7, 0.0769024)]"
27051393,"[(2, 0.66038656), (4, 0.3000919)]"
27052571,"[(2, 0.7526934), (4, 0.20313226)]"
27066103,"[(1, 0.9675613)]"
27066489,"[(0, 0.56454915), (2, 0.3075916), (4, 0.116871074)]"
27385715,"[(0, 0.38522795), (3, 0.4900421), (4, 0.114950515)]"
27090554,"[(0, 0.04172727), (1, 0.04169057), (2, 0.041679632), (3, 0.041700013), (4, 0.04169914), (5, 0.04166679), (6, 0.7081422), (7, 0.041694343)]"
27388370,"[(5, 0.931802), (7, 0.05914913)]"
27408760,"[(1, 0.9831511)]"
27408976,"[(0, 0.044812765), (1, 0.83578444), (6, 0.1086117)]"
27411952,"[(5, 0.81728095), (6, 0.124928154)]"
27420653,"[(0, 0.42437738), (4, 0.4346979), (6, 0.11587345)]"
27742769,"[(1, 0.064467244), (5, 0.925517)]"
27748904,"[(3, 0.83057994), (4, 0.14912619)]"
27437482,"[(0, 0.85908586), (7, 0.13317293)]"
27440173,"[(2, 0.98799723)]"
27752727,"[(1, 0.53456074), (4, 0.42787296)]"
27442596,"[(0, 0.85907745), (7, 0.1331813)]"
27761265,"[(3, 0.6532915), (4, 0.2329063), (6, 0.10175527)]"
27454669,"[(5, 0.98904854)]"
27761396,"[(1, 0.78488785), (6, 0.1980405)]"
27761506,"[(6, 0.9880087)]"
27761697,"[(1, 0.979616)]"
27763802,"[(0, 0.028283667), (3, 0.30090067), (4, 0.2799772), (5, 0.27896568), (7, 0.1059089)]"
27475323,"[(2, 0.15056504), (3, 0.836918)]"
27476445,"[(4, 0.9889173)]"
27497082,"[(4, 0.9883198)]"
27552373,"[(3, 0.9330033), (7, 0.041091293)]"
27767447,"[(0, 0.04171951), (1, 0.04169054), (2, 0.04167962), (3, 0.041699935), (4, 0.041699078), (5, 0.041666795), (6, 0.7081502), (7, 0.04169431)]"
27769157,"[(1, 0.9763297)]"
27769538,"[(1, 0.9851469)]"
27769991,"[(1, 0.97810197)]"
27793114,"[(1, 0.9326421)]"
27793521,"[(1, 0.57893187), (3, 0.162197), (5, 0.23652098)]"
27794070,"[(2, 0.12614897), (5, 0.839723)]"
27805394,"[(0, 0.8953222), (1, 0.08436895)]"
27553881,"[(3, 0.95620227)]"
27563606,"[(1, 0.7728225), (6, 0.16939308)]"
27564900,"[(1, 0.7987263), (6, 0.18248622)]"
27584144,"[(0, 0.43547076), (3, 0.5457541)]"
27586323,"[(0, 0.67555505), (2, 0.14199544), (7, 0.16787688)]"
27813937,"[(2, 0.7332845), (3, 0.23206595), (5, 0.027370406)]"
27817112,"[(0, 0.1054301), (2, 0.3942881), (3, 0.45270166), (7, 0.041154962)]"
27588578,"[(0, 0.92943424), (6, 0.06027556)]"
27819951,"[(1, 0.9707942)]"
27822072,"[(0, 0.1440263), (1, 0.48297712), (3, 0.102445014), (5, 0.16606852), (6, 0.09753206)]"
27822359,"[(1, 0.68545353), (5, 0.15351552), (6, 0.14576106)]"
27829542,"[(1, 0.8614452), (3, 0.03244573), (6, 0.091205455)]"
27829917,"[(0, 0.49824476), (2, 0.31555274), (3, 0.16830921)]"
27830395,"[(1, 0.8672778), (3, 0.11955042)]"
27842136,"[(0, 0.0104273), (1, 0.36023805), (2, 0.010423241), (3, 0.0104256775), (4, 0.010440362), (5, 0.17678016), (6, 0.41084546), (7, 0.01041972)]"
27844013,"[(2, 0.97065884), (5, 0.020293253)]"
27846336,"[(2, 0.98782814)]"
27589161,"[(7, 0.99639666)]"
27589193,"[(1, 0.688201), (6, 0.23497415), (7, 0.05178488)]"
27850135,"[(1, 0.122404374), (4, 0.52094716), (5, 0.24670765), (7, 0.10145418)]"
27589413,"[(7, 0.9964407)]"
27589595,"[(7, 0.99644065)]"
27589765,"[(7, 0.9964407)]"
27855592,"[(0, 0.2753366), (3, 0.71345246)]"
27589955,"[(7, 0.9963967)]"
27590370,"[(7, 0.9963967)]"
27591277,"[(0, 0.5280374), (1, 0.02044489), (2, 0.062145676), (4, 0.11383853), (6, 0.050105613), (7, 0.2206093)]"
27592749,"[(7, 0.996367)]"
27878901,"[(2, 0.1448279), (5, 0.2207241), (7, 0.62708557)]"
27592937,"[(7, 0.9964407)]"
27593157,"[(7, 0.9964407)]"
27891844,"[(3, 0.44913548), (4, 0.28032), (5, 0.2337147)]"
27593261,"[(7, 0.9964407)]"
27593455,"[(7, 0.99639666)]"
27898248,"[(0, 0.9145845), (1, 0.064541474)]"
27906424,"[(0, 0.77062404), (1, 0.07827357), (3, 0.13544852)]"
27908073,"[(1, 0.9824922)]"
27910762,"[(0, 0.17864618), (1, 0.7992769)]"
27911979,"[(0, 0.7341766), (3, 0.10636783), (7, 0.14104514)]"
27912156,"[(0, 0.8953087), (1, 0.08438246)]"
27915353,"[(5, 0.29092467), (7, 0.7001345)]"
27916468,"[(0, 0.895282), (1, 0.08440924)]"
27921156,"[(0, 0.8585625), (1, 0.045517243), (7, 0.07899943)]"
27948423,"[(0, 0.4317724), (5, 0.54736066)]"
27951950,"[(0, 0.91620606), (1, 0.06348251)]"
27953123,"[(0, 0.2833672), (3, 0.32349348), (4, 0.28063726), (6, 0.10386915)]"
27593695,"[(7, 0.99639666)]"
27972526,"[(1, 0.96632427)]"
27973039,"[(1, 0.96632206)]"
27974932,"[(1, 0.1224103), (4, 0.52096194), (5, 0.24671105), (7, 0.10143011)]"
27594431,"[(7, 0.996367)]"
27976601,"[(1, 0.48599944), (3, 0.18056518), (4, 0.32011935)]"
27981761,"[(1, 0.12240225), (4, 0.5209444), (5, 0.2467086), (7, 0.1014581)]"
28020611,"[(2, 0.3965268), (3, 0.5878215)]"
28034933,"[(0, 0.31712767), (3, 0.6681467)]"
28042682,"[(2, 0.21031138), (3, 0.7786392)]"
27594710,"[(7, 0.996367)]"
27595849,"[(7, 0.9963967)]"
28056270,"[(1, 0.96536595), (2, 0.022907695)]"
28073412,"[(1, 0.12241135), (4, 0.52096516), (5, 0.24671185), (7, 0.10142507)]"
27596013,"[(0, 0.24192363), (2, 0.19144575), (4, 0.067353226), (5, 0.48964757)]"
28093197,"[(0, 0.9243192), (6, 0.06579762)]"
27597098,"[(7, 0.9963969)]"
28095863,"[(1, 0.55367905), (3, 0.42885345)]"
28114283,"[(0, 0.67454565), (2, 0.14990127), (7, 0.16098043)]"
28122699,"[(1, 0.64423126), (5, 0.2730409), (6, 0.06626862)]"
28137204,"[(1, 0.12240062), (4, 0.5209427), (5, 0.24670953), (7, 0.101460546)]"
27608586,"[(7, 0.9963367)]"
28138623,"[(0, 0.28600898), (4, 0.30045104), (5, 0.29035595), (7, 0.112745)]"
28142617,"[(3, 0.627854), (4, 0.33415636), (6, 0.02878776)]"
28152465,"[(0, 0.7372685), (3, 0.086696155), (5, 0.16444474)]"
27608700,"[(7, 0.9963367)]"
28172291,"[(1, 0.79613566), (5, 0.18751836)]"
28174233,"[(1, 0.82253164), (7, 0.16658418)]"
28196704,"[(0, 0.95587105), (7, 0.031822283)]"
28197275,"[(0, 0.9558653), (7, 0.031828005)]"
28209605,"[(0, 0.9558651), (7, 0.031828176)]"
28232832,"[(1, 0.12241415), (4, 0.52097064), (5, 0.24671155), (7, 0.10141701)]"
27608878,"[(7, 0.99638146)]"
28235191,"[(3, 0.9809395)]"
27608989,"[(7, 0.9963367)]"
28241309,"[(0, 0.26417056), (3, 0.6381017), (5, 0.08903398)]"
27609236,"[(7, 0.9963367)]"
27609297,"[(7, 0.9963367)]"
27609383,"[(7, 0.99633664)]"
28270244,"[(1, 0.97262245)]"
28270585,"[(4, 0.5924658), (6, 0.08145473), (7, 0.31581414)]"
28271354,"[(1, 0.8881322), (6, 0.09553742)]"
28272161,"[(4, 0.5192034), (6, 0.08462788), (7, 0.3857348)]"
27609670,"[(7, 0.9963367)]"
27612406,"[(1, 0.88261217), (6, 0.09762988)]"
27617501,"[(2, 0.30607423), (5, 0.6650347)]"
27618287,"[(3, 0.17637283), (5, 0.7958105)]"
27620793,"[(5, 0.95389)]"
27620984,"[(5, 0.9538906)]"
27621153,"[(5, 0.95389193)]"
27621486,"[(5, 0.95389277)]"
27621674,"[(5, 0.9538902)]"
27621833,"[(5, 0.9538893)]"
28289228,"[(2, 0.14485021), (5, 0.22070472), (7, 0.62708265)]"
27626418,"[(6, 0.9886318)]"
27636080,"[(1, 0.090133816), (2, 0.7679849), (3, 0.12624334)]"
27636236,"[(2, 0.7295059), (3, 0.20192547), (5, 0.05629893)]"
27637403,"[(1, 0.85132354), (7, 0.13711908)]"
28290071,"[(5, 0.9896928)]"
27639652,"[(0, 0.1483364), (1, 0.066721365), (4, 0.217625), (5, 0.5598404)]"
27640832,"[(0, 0.28605235), (4, 0.30043763), (5, 0.2903192), (7, 0.11275175)]"
28305557,"[(1, 0.9707974)]"
28305782,"[(1, 0.97080773)]"
28311028,"[(0, 0.22229126), (2, 0.46240517), (3, 0.3070668)]"
27650961,"[(0, 0.10669103), (3, 0.7543835), (6, 0.11733555)]"
27652905,"[(4, 0.9889173)]"
27653674,"[(4, 0.98891735)]"
28318403,"[(2, 0.14483285), (5, 0.22071998), (7, 0.6270848)]"
27653958,"[(4, 0.9889173)]"
28372300,"[(0, 0.9558703), (7, 0.031822994)]"
28376574,"[(1, 0.2239886), (3, 0.7525412)]"
27654044,"[(4, 0.9889172)]"
28377039,"[(0, 0.9558622), (7, 0.0318311)]"
28377127,"[(0, 0.95585084), (7, 0.03184243)]"
28387090,"[(0, 0.95585936), (7, 0.031833973)]"
28394362,"[(0, 0.20718062), (3, 0.56138057), (4, 0.059312366), (5, 0.1614732)]"
27657823,"[(4, 0.98891747)]"
28422577,"[(1, 0.63885957), (5, 0.27488005), (6, 0.069356665)]"
28424950,"[(2, 0.95857465), (3, 0.0312724)]"
27692669,"[(0, 0.8590972), (7, 0.13316166)]"
28425373,"[(0, 0.12258718), (1, 0.48662913), (3, 0.09919183), (5, 0.19281863), (6, 0.09207012)]"
28442122,"[(2, 0.45171762), (5, 0.46790865), (7, 0.073256865)]"
28453855,"[(0, 0.9817537)]"
27713913,"[(2, 0.3107673), (3, 0.43672332), (5, 0.24343969)]"
28472230,"[(0, 0.20611726), (2, 0.4788607), (3, 0.30678484)]"
29264367,"[(0, 0.9817537)]"
29270922,"[(1, 0.35656494), (5, 0.621982)]"
29290519,"[(0, 0.22325832), (1, 0.09738398), (2, 0.3067312), (5, 0.1115259), (6, 0.24477445)]"
29290591,"[(0, 0.89015037), (6, 0.093159884)]"
29292153,"[(2, 0.9619054)]"
29314168,"[(1, 0.73544127), (5, 0.2332367)]"
29325122,"[(0, 0.041720293), (1, 0.041690547), (2, 0.041679624), (3, 0.041699946), (4, 0.041699085), (5, 0.0416668), (6, 0.7081494), (7, 0.041694313)]"
28483271,"[(1, 0.014654823), (2, 0.9486349), (6, 0.028575158)]"
28500742,"[(0, 0.75063944), (2, 0.06979848), (3, 0.10020456), (6, 0.07285514)]"
28506598,"[(1, 0.29190385), (3, 0.56914794), (5, 0.11737089)]"
28506850,"[(1, 0.45027703), (3, 0.2520541), (5, 0.27977955)]"
29348721,"[(0, 0.94163233), (3, 0.04090322)]"
28526041,"[(2, 0.21873452), (4, 0.7436994)]"
29348808,"[(0, 0.36663505), (3, 0.24116372), (4, 0.37526637)]"
29349917,"[(0, 0.65734786), (4, 0.33090976)]"
28548988,"[(1, 0.9869297)]"
29352384,"[(1, 0.6836572), (5, 0.13192327), (6, 0.1691601)]"
29353104,"[(2, 0.051952187), (4, 0.2591139), (5, 0.13831963), (6, 0.03181924), (7, 0.5140387)]"
28552379,"[(3, 0.81708395), (6, 0.058540534), (7, 0.11444131)]"
28553480,"[(0, 0.9817537)]"
28566559,"[(1, 0.0645504), (2, 0.26817515), (5, 0.35985044), (7, 0.29878864)]"
28621717,"[(1, 0.384577), (5, 0.59038734)]"
29354677,"[(2, 0.12894543), (4, 0.3863861), (5, 0.47503594)]"
29354977,"[(0, 0.52941275), (4, 0.21290992), (7, 0.25101286)]"
28642638,"[(2, 0.11469276), (3, 0.7028631), (5, 0.17165035)]"
28655128,"[(0, 0.32462457), (5, 0.46697164), (6, 0.17362633)]"
28666508,"[(3, 0.5736718), (5, 0.38878506)]"
29355361,"[(0, 0.6265363), (4, 0.28311846), (7, 0.08323058)]"
28697889,"[(0, 0.16768286), (2, 0.63956064), (4, 0.18381433)]"
28703025,"[(0, 0.16191325), (3, 0.7182903), (6, 0.09893063)]"
28707993,"[(1, 0.5592041), (5, 0.28082603), (6, 0.029796863), (7, 0.120533034)]"
28711456,"[(1, 0.90795535), (6, 0.07459191)]"
28726497,"[(2, 0.40342534), (3, 0.58656174)]"
28727295,"[(0, 0.8040001), (3, 0.16025221)]"
28742640,"[(1, 0.5099922), (3, 0.18456605), (4, 0.29316765)]"
29370021,"[(0, 0.23317498), (3, 0.46016166), (5, 0.29275885)]"
28744071,"[(0, 0.93265253)]"
28744254,"[(0, 0.87595445), (3, 0.11757196)]"
28794582,"[(1, 0.97175264)]"
28796448,"[(1, 0.49278024), (4, 0.056474786), (5, 0.3034131), (7, 0.13868804)]"
29371811,"[(2, 0.9307016), (7, 0.059412297)]"
28801308,"[(1, 0.054593384), (2, 0.36879745), (3, 0.20919275), (5, 0.23415597), (7, 0.1281826)]"
29374400,"[(1, 0.15649989), (2, 0.47501758), (5, 0.11320673), (7, 0.22580867)]"
28801635,"[(1, 0.05459881), (2, 0.36878154), (3, 0.20920673), (5, 0.2341523), (7, 0.12818271)]"
28801890,"[(1, 0.0546089), (2, 0.36877587), (3, 0.20919888), (5, 0.23415372), (7, 0.12818481)]"
28802185,"[(1, 0.054607548), (2, 0.36879295), (3, 0.209176), (5, 0.23415975), (7, 0.12818585)]"
28802201,"[(1, 0.054585263), (2, 0.36880356), (3, 0.20919636), (5, 0.23415594), (7, 0.12818104)]"
29378566,"[(1, 0.98463994)]"
